iter	RMSE
850	0.005374908113
851	0.005353364788
852	0.005349940513
853	0.005328841895
854	0.005311171114
855	0.005305223063
856	0.005293154652
857	0.005282401507
858	0.005271855565
859	0.005264038938
860	0.005243631703
861	0.005235950442
862	0.005228430234
863	0.005222176027
864	0.0052017481
865	0.005195606432
866	0.005177425909
867	0.005171393143
868	0.005152000611
869	0.005134448494
870	0.005117269113
871	0.005111298479
872	0.005094461909
873	0.005078223255
874	0.005061958729
875	0.005044384808
876	0.005039803592
877	0.005035297921
878	0.005031206265
879	0.005025479059
880	0.005021495345
881	0.005009243647
882	0.004993312047
883	0.004977718978
884	0.004965819832
885	0.004950564433
886	0.004935633138
887	0.004924075104
888	0.004909466634
889	0.004892826616
890	0.004887573977
891	0.004877543233
892	0.004871976546
893	0.004858302778
894	0.004847291246
895	0.00483328178
896	0.004819930883
897	0.004806884479
898	0.0047971911
899	0.004781293931
900	0.004780191565
901	0.004774683976
902	0.00476191102
903	0.004760824365
904	0.004757009601
905	0.004744477185
906	0.0047315059
907	0.004719290578
908	0.004703882287
909	0.004701632886
910	0.004696195485
911	0.004695131161
912	0.004690175514
913	0.004678211274
914	0.004676318476
915	0.004671018919
916	0.004662428265
917	0.004658771414
918	0.004646180131
919	0.004636007916
920	0.004620951021
921	0.00461723762
922	0.00461209361
923	0.00459846175
924	0.004594874844
925	0.004583293792
926	0.004582249863
927	0.004570898507
928	0.004569060367
929	0.004564417249
930	0.004553280478
931	0.004538702204
932	0.004533444895
933	0.004531629879
934	0.004518284326
935	0.004509332494
936	0.004499493312
937	0.004496054818
938	0.004492666818
939	0.004481776875
940	0.004467595268
941	0.004464240269
942	0.00446093448
943	0.004451022348
944	0.004442310367
945	0.00443168423
946	0.00441579585
947	0.004402070489
948	0.004401095467
949	0.0043962682
950	0.004390465752
951	0.004380946072
952	0.004376221783
953	0.004371599316
954	0.004358700983
955	0.004349350148
956	0.004344831541
957	0.00433216164
958	0.004321360341
959	0.004305832031
960	0.004292518373
961	0.004288049063
962	0.004276712166
963	0.004273692471
964	0.004258514099
965	0.004247480216
966	0.004232635146
967	0.004219438255
968	0.004204974778
969	0.004194177293
970	0.004191235021
971	0.004177075043
972	0.004163222033
973	0.004152690332
974	0.004149767282
975	0.004136204313
976	0.004127464806
977	0.004115222375
978	0.004104942963
979	0.004102033556
980	0.004088919789
981	0.004080301394
982	0.00406846705
983	0.004055796453
984	0.004045899699
985	0.004042989793
986	0.004031570672
987	0.004023050823
988	0.004007260665
989	0.00400188894
990	0.00399757142
991	0.003993347458
992	0.003984961572
993	0.003972786378
994	0.003963116395
995	0.003958934552
996	0.003956051779
997	0.00394778345
998	0.003938294047
999	0.003934187639
