iter	RMSE
0	0.04570083099
1	0.0438705701
2	0.04257828484
3	0.04082719817
4	0.03964651515
5	0.03813335587
6	0.03656670352
7	0.03532662156
8	0.03431330238
9	0.03331629204
10	0.03218090846
11	0.03133260512
12	0.03047867955
13	0.0292921013
14	0.02823666871
15	0.02745783296
16	0.02663536167
17	0.02561885019
18	0.02460981428
19	0.023672771
20	0.02296920659
21	0.02230954048
22	0.02161279782
23	0.02120991398
24	0.02060466017
25	0.01996318868
26	0.01921850195
27	0.01863909475
28	0.01825847968
29	0.01784413073
30	0.01728971259
31	0.01683614081
32	0.01649828451
33	0.01607014813
34	0.01551173429
35	0.01498131056
36	0.01457221551
37	0.01421192923
38	0.01371999433
39	0.01326725594
40	0.01280751872
41	0.0123143806
42	0.01194944975
43	0.0114862946
44	0.01111057737
45	0.01062757473
46	0.01035793819
47	0.01000091795
48	0.009746041161
49	0.009486080846
50	0.009155245686
51	0.008933078508
52	0.008634771839
53	0.008316138015
54	0.008081144066
55	0.007805441745
56	0.007558573628
57	0.007300521054
58	0.006998187692
59	0.006771428631
60	0.006561435359
61	0.006442112042
62	0.006224376904
63	0.005959379697
64	0.005704724656
65	0.005469749992
66	0.005314518302
67	0.005137812153
68	0.005057260557
69	0.004784133249
70	0.004616137766
71	0.004424475704
72	0.004230017338
73	0.004093417496
74	0.003959658328
75	0.003811167054
76	0.003662193935
77	0.003624857012
78	0.003520443967
79	0.003388786553
80	0.003246014469
81	0.003137581599
82	0.003036601928
83	0.002968841556
84	0.002942780158
85	0.002831099045
86	0.00280706192
87	0.002682032592
88	0.002583349369
89	0.002496844123
90	0.002395071582
91	0.002375429098
92	0.002266073486
93	0.002177156152
94	0.00208106226
95	0.001989483044
96	0.001973605518
97	0.001890511314
98	0.001825881778
99	0.001750003957
