iter	RMSE
0	0.0489784543
1	0.04882710347
2	0.04872258672
3	0.04859317107
4	0.04844896407
5	0.04838721875
6	0.04824164027
7	0.04809456933
8	0.04792599101
9	0.0478251688
10	0.04778275354
11	0.04769312075
12	0.047512968
13	0.04735387196
14	0.04720200178
15	0.04710024436
16	0.04698660337
17	0.04685242771
18	0.04676680511
19	0.04660810208
20	0.04651864647
21	0.04645327201
22	0.04631709665
23	0.04615305699
24	0.04602812234
25	0.04596275334
26	0.04587616529
27	0.04575908434
28	0.04560984971
29	0.0454300195
30	0.04532563857
31	0.04524245472
32	0.04507577661
33	0.04503996441
34	0.0449266714
35	0.04484639903
36	0.04472015103
37	0.04458389446
38	0.04445777319
39	0.04436626434
40	0.0443044479
41	0.04424462594
42	0.04414456384
43	0.04397980901
44	0.04388039816
45	0.04377440681
46	0.04370283745
47	0.04362896297
48	0.04355479597
49	0.04345303669
50	0.04340758742
51	0.0432727005
52	0.04322201447
53	0.04307170623
54	0.04295467412
55	0.04285297582
56	0.04275837371
57	0.04266876185
58	0.04254103803
59	0.04246396698
60	0.04237486492
61	0.04224361136
62	0.04215244333
63	0.04206775509
64	0.04199467342
65	0.04189253859
66	0.04177785684
67	0.04168780354
68	0.04155732973
69	0.04152472931
70	0.04139651029
71	0.04124378425
72	0.0411554361
73	0.04109416078
74	0.04096686328
75	0.04091142835
76	0.04085252017
77	0.04066806403
78	0.04054983127
79	0.04053734132
80	0.04047111689
81	0.04031399483
82	0.04022376436
83	0.04018647744
84	0.04012700321
85	0.04011983662
86	0.04011894168
87	0.04004343454
88	0.03997150599
89	0.03985676451
90	0.03977998951
91	0.03975818954
92	0.03972499486
93	0.0396515255
94	0.03959305561
95	0.03946180037
96	0.03939412891
97	0.0393355227
98	0.03922273498
99	0.03918252998
100	0.03913498289
101	0.03907301659
102	0.03899294539
103	0.03894598439
104	0.03890225988
105	0.03883605645
106	0.03878624994
107	0.0387824137
108	0.03869560829
109	0.03857562252
110	0.03849658511
111	0.038445764
112	0.03832583043
113	0.03823277598
114	0.03808892822
115	0.03799176563
116	0.03792193478
117	0.03782406856
118	0.037708566
119	0.03764506649
120	0.0375657058
121	0.03755194822
122	0.03746068432
123	0.03737573401
124	0.03728842507
125	0.03720793674
126	0.03715594295
127	0.03705976209
128	0.03705647701
129	0.03699449038
130	0.03692583483
131	0.03682119973
132	0.03672498855
133	0.03665924662
134	0.036580852
135	0.03648542317
136	0.03641950162
137	0.03636501461
138	0.03630662848
139	0.03622762774
140	0.03619269528
141	0.03615557732
