iter	RMSE
0	0.04546430281
1	0.04362124284
2	0.04206900659
3	0.04035697051
4	0.03896929287
5	0.03741792409
6	0.03602711842
7	0.03462354987
8	0.03368686122
9	0.032648414
10	0.03156262354
11	0.03047986985
12	0.02926119995
13	0.0285947662
14	0.02794618641
15	0.02692795428
16	0.02571648119
17	0.02477958664
18	0.02419269732
19	0.02369816233
20	0.02317645367
21	0.02246356466
22	0.0217523605
23	0.0209737378
24	0.02043157816
25	0.02003293721
26	0.01955318478
27	0.0191078215
28	0.01836953291
29	0.01776638556
30	0.01729220028
31	0.01684058709
32	0.01639000893
33	0.0157780632
34	0.01523452254
35	0.01477380298
36	0.01425575939
37	0.01387009779
38	0.01345237168
39	0.01301014084
40	0.01257760142
41	0.01212681651
42	0.01169657
43	0.01139718796
44	0.01089058799
45	0.01048793602
46	0.01009909927
47	0.009788714728
48	0.009485083428
49	0.009204587216
50	0.008797299763
51	0.008565881739
52	0.00838068762
53	0.008042492592
54	0.007835924828
55	0.007639579326
56	0.007312658283
57	0.007007660073
58	0.006843845653
59	0.006549647995
60	0.006316450289
61	0.006174902091
62	0.006044836098
63	0.005812238341
64	0.005653752917
65	0.005529627166
66	0.005328173928
67	0.005131223796
68	0.004912769304
69	0.004769447316
70	0.004675119579
71	0.004596200846
72	0.004450688085
73	0.004328778165
74	0.004288917858
75	0.004152836116
76	0.004081143474
77	0.003927266717
78	0.003828065803
79	0.003682403928
80	0.003552672895
81	0.003474954332
82	0.003362877199
83	0.003271536865
84	0.003228667558
85	0.003185261144
86	0.003085552956
87	0.002975528894
88	0.002911458221
89	0.002790391653
90	0.00273519859
91	0.002613700898
92	0.002512859878
93	0.002423403958
94	0.002400907875
95	0.002381623516
96	0.002284279059
97	0.00221437468
98	0.002197099054
99	0.00211022292
