iter	RMSE
0	0.0487399702
1	0.04842082971
2	0.0478903994
3	0.04744538234
4	0.04709891402
5	0.04666926262
6	0.04625021261
7	0.04588694618
8	0.04540669659
9	0.04511938749
10	0.04475987198
11	0.04439326695
12	0.04412315781
13	0.04380346505
14	0.0435592156
15	0.04321939081
16	0.04286215586
17	0.04259040932
18	0.04221259579
19	0.04189975517
20	0.0415477883
21	0.04123134387
22	0.04087831913
23	0.04057808888
24	0.04036101962
25	0.04004398879
26	0.03969411516
27	0.03945449189
28	0.03921981631
29	0.03896738528
30	0.03862586772
31	0.03832923817
32	0.03801014412
33	0.0377563284
34	0.03748634173
35	0.03719666523
36	0.03694876493
37	0.03670643948
38	0.03639154791
39	0.03608379598
40	0.03573244584
41	0.03543004753
42	0.03521239526
43	0.03500228762
44	0.03476293105
45	0.03448141872
46	0.03420829869
47	0.03398485055
48	0.03376929731
49	0.03358165207
50	0.0334365234
51	0.03330292239
52	0.03307621374
53	0.03286395559
54	0.03261262879
55	0.03240057296
56	0.03221436453
57	0.03203838033
58	0.0318436955
59	0.03168033044
60	0.03151287021
61	0.03137745652
62	0.03114756904
63	0.0309711089
64	0.03078147833
65	0.03058589695
66	0.03040350811
67	0.03019986407
68	0.03004653946
69	0.02980089682
70	0.02962996307
71	0.02946334494
72	0.02929347027
73	0.02914992542
74	0.02898491621
75	0.0288141673
76	0.02860848012
77	0.02846384832
78	0.0282728831
79	0.02809769838
80	0.02794409459
81	0.02777610125
82	0.02762419462
83	0.02747052854
84	0.02732561608
85	0.02717745711
86	0.02699483984
87	0.0268510976
88	0.02667617326
89	0.02652271021
90	0.02639303829
91	0.02627012196
92	0.02607366869
93	0.02586993401
94	0.02576566685
95	0.02567648795
96	0.02555604738
97	0.02534015066
98	0.02520905571
99	0.02506450988
100	0.02491684297
101	0.024767982
102	0.024654259
103	0.02456156502
104	0.02444081946
105	0.02433749372
106	0.02418453392
107	0.02405574307
108	0.02388183512
109	0.02374104847
110	0.02360190295
111	0.02344107373
112	0.02332139863
113	0.02319628704
114	0.02305614374
115	0.02292635339
116	0.02284434759
117	0.02278238998
118	0.02268088368
119	0.02255092876
120	0.02244133076
121	0.02234305637
122	0.02225825163
123	0.02218378917
124	0.02206074474
125	0.02194649558
126	0.02176460461
127	0.02165909061
128	0.02157357508
129	0.02146632366
130	0.02129048493
131	0.02118349321
132	0.02106680126
133	0.02094422622
134	0.02082249009
135	0.02071967301
136	0.02064252392
137	0.02053458457
138	0.02043964416
139	0.02032968737
140	0.02023878164
141	0.02014063725
142	0.02006558252
143	0.02000424715
144	0.01991783978
145	0.01979860857
146	0.01971047169
147	0.01960435524
148	0.01953901051
149	0.01945446092
150	0.01938074968
151	0.01925316616
152	0.01909934998
153	0.01903057588
154	0.01892100679
155	0.01884166154
